Location_Name,Address_Line_1,City,State,Zipcode,Extended_Address,Latitude,Longitude,Score,Zone,Meeting_Name,Day,Start,End,Type
"Grace Church Office Building",802 Broadway,New York,NY,10003,"802 Broadway,3rd Floor Conference Room,@ 10th Street,NY 10003",40.7320395,-73.991189,100,03,"Grace On Broadway",Tuesdays,8:15 AM,9:15 AM,C
"Grace Church Office Building",802 Broadway,New York,NY,10003,"802 Broadway,3rd Floor Conference Room,@ 10th Street,NY 10003",40.7320395,-73.991189,100,03,"Grace On Broadway",Thursdays,8:15 AM,9:15 AM,C
"Brothhood Synagogue",28 Grammercy Park South,New York,NY,10010,"28 Grammercy Park South,2nd floor,East 20th Street,between 3rd Ave. & Irving Place,NY 10010",40.7371499,-73.9853123,95.9763313609467,03,"Gramercy",Mondays,6:30 PM,7:30 PM,C
"Brothhood Synagogue",28 Grammercy Park South,New York,NY,10010,"28 Grammercy Park South,2nd floor,East 20th Street,between 3rd Ave. & Irving Place,NY 10010",40.7371499,-73.9853123,95.9763313609467,03,"Gramercy",Thursdays,6:30 PM,7:30 PM,S
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.",Mondays,5:00 PM,6:00 PM,B
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.",Fridays,5:00 PM,6:00 PM,BB
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.",Tuesdays,5:00 PM,6:00 PM,O
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.",Thursdays,5:00 PM,6:00 PM,Meditation
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.",Sundays,5:00 PM,6:00 PM,O
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.",Wednesdays,5:00 PM,6:00 PM,S
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.",Mondays,6:15 PM,7:00 PM,S
"Church of the Nativity",44 2nd Avenue,New York,NY,10003,"44 2nd Avenue,Main Floor,Betw East 2nd & 3rd Streets,NY 10003",40.7251086,-73.9899858,100,03,"Grupo El Milagro",Sundays,8:00 PM,9:00 PM,O
"Church of the Nativity",44 2nd Avenue,New York,NY,10003,"44 2nd Avenue,Main Floor,Betw East 2nd & 3rd Streets,NY 10003",40.7251086,-73.9899858,100,03,"Second Avenue Clean And Dry",Sundays,5:00 PM,6:00 PM,C
"Our Lady of Guadalupe Church",229 West 14th Street,New York,NY,10011,"229 West 14th Street,Betw. 7th & 8th Avenues,NY 10011",40.7392489,-74.0008788,100,03,"Grupo Gratitud",Mondays,8:00 PM,9:00 PM,C
"Our Lady of Guadalupe Church",229 West 14th Street,New York,NY,10011,"229 West 14th Street,Betw. 7th & 8th Avenues,NY 10011",40.7392489,-74.0008788,100,03,"Grupo Gratitud",Tuesdays,8:00 PM,9:00 PM,O
"Our Lady of Guadalupe Church",229 West 14th Street,New York,NY,10011,"229 West 14th Street,Betw. 7th & 8th Avenues,NY 10011",40.7392489,-74.0008788,100,03,"Grupo Sobriedad",Tuesdays,1:00 PM,2:00 PM,C
"Lesbian, Gay, Bisexual, & Transgender Community Center",208 West 13th Street,New York,NY,10001,"208 West 13th Street,Room 212,Between 7th Avenue & Greenwich Avenue 10001",40.7381228,-74.0010304,98.9349112426035,03,"Laex",Saturdays,8:00 PM,9:00 PM,O
"The Upright Citizens Brigade Theatre",307 West 26th St.,New York,NY,10011,"307 West 26th St.,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)",Thursdays,12:00 PM,1:00 AM,C
"The Upright Citizens Brigade Theatre",307 West 26th St.,New York,NY,10011,"307 West 26th St.,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)",Mondays,12:00 PM,1:00 PM,B
"The Upright Citizens Brigade Theatre",307 West 26th St.,New York,NY,10011,"307 West 26th St.,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)",Tuesdays,12:00 PM,1:00 PM,BB
"The Upright Citizens Brigade Theatre",307 West 26th St.,New York,NY,10011,"307 West 26th St.,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)",Wednesdays,12:00 PM,1:00 PM,S
"The Upright Citizens Brigade Theatre",307 West 26th St.,New York,NY,10011,"307 West 26th St.,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)",Fridays,12:00 PM,1:00 PM,OD
"St. Columba Church",343 West 25th Street,New York,NY,10001,"343 West 25th Street,downstairs 10001",40.747411,-73.9992698,100,03,"Learning To Live ( :Ii)",Mondays,7:00 PM,8:00 PM,O
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Saturdays,10:00 AM,11:00 AM,O
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Sundays,10:00 AM,11:00 AM,OD
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Sundays,10:15 AM,11:15 AM,C
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Thursdays,1:00 PM,2:00 PM,S
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Saturdays,1:00 PM,2:00 PM,OD
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Mondays,1:00 PM,2:00 PM,OD
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Tuesdays,1:00 PM,2:00 PM,O
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Wednesdays,1:00 PM,2:00 PM,OD
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Fridays,1:00 PM,2:00 PM,BB
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Sundays,2:00 PM,3:00 PM,BB
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Saturdays,5:30 PM,6:30 PM,B
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Wednesdays,6:00 PM,7:00 PM,B
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Thursdays,7:00 PM,8:00 PM,S
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now",Tuesdays,7:00 PM,8:00 PM,S
"Intercare",51 East 25th Street,New York,NY,10010,"51 East 25th Street,Lower Level,Betw. Madison & Park Avenues,NY 10010",40.7419488,-73.9861549,100,03,"Madison Park Beginners",Wednesdays,10:00 AM,11:00 AM,B
"Intercare",51 East 25th Street,New York,NY,10010,"51 East 25th Street,Lower Level,Betw. Madison & Park Avenues,NY 10010",40.7419488,-73.9861549,100,03,"Madison Park Beginners",Thursdays,5:30 PM,6:30 PM,B
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Fridays,12:30 PM,1:30 PM,S
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Mondays,12:30 PM,1:30 PM,C
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Tuesdays,12:30 PM,1:30 PM,BB
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Wednesdays,12:30 PM,1:30 PM,B
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Thursdays,12:30 PM,1:30 PM,C
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Fridays,2:00 PM,3:00 PM,B
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Mondays,2:00 PM,3:00 PM,C
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Tuesdays,2:00 PM,3:00 PM,S
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Wednesdays,2:00 PM,3:00 PM,BB
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)",Thursdays,2:00 PM,3:00 PM,C
"German Evangelist Lutheran Church of St. Paul",315 West 22nd Street,New York,NY,10011,"315 West 22nd Street,1st Floor,Betw. 8th & 9th Avenues,NY 10011",40.7450587,-73.9997029,100,03,"Never Had A Legal Drink",Thursdays,8:00 PM,9:00 PM,OD
"Friends Meeting House",15 Rutherford Place,New York,NY,10003,"15 Rutherford Place,Basement,Betw 2nd & 3rd Avenues,NY 10003",40.7337834,-73.985098,100,03,"New Life In Sobriety",Fridays,7:00 PM,8:00 PM,B
"Friends Meeting House",15 Rutherford Place,New York,NY,10003,"15 Rutherford Place,Basement,Betw 2nd & 3rd Avenues,NY 10003",40.7337834,-73.985098,100,03,"New Life In Sobriety",Mondays,7:00 PM,8:30 PM,S
"Friends Meeting House",15 Rutherford Place,New York,NY,10003,"15 Rutherford Place,Basement,Betw 2nd & 3rd Avenues,NY 10003",40.7337834,-73.985098,100,03,"New Life In Sobriety",Fridays,8:30 PM,9:30 PM,C
"The Realization Center",25 East 15th,New York,NY,10003,"25 East 15th,Conference Room H,10003",40.7360864,-73.9912277,100,03,"Ninjas In Recovery",Wednesdays,8:00 PM,9:00 PM,S
"The Realization Center",25 East 15th,New York,NY,10003,"25 East 15th,Conference Room H,10003",40.7360864,-73.9912277,100,03,"Oadw (Once A Drunk Woman)",Tuesdays,8:00 PM,9:00 PM,C
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,6:00 PM,7:00 PM,B
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,6:00 PM,7:00 PM,C
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,6:00 PM,7:00 PM,OD
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,7:15 PM,8:15 PM,BB
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,7:15 PM,8:15 PM,C
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,7:15 PM,8:15 PM,C
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,7:15 PM,8:15 PM,O
"General Theological Seminary",175 9th Avenue,New York,NY,10011,"175 9th Avenue,1st and 2nd Floor,Enter thru gate on 21st Street Betw. 9th & 10th Avenues,NY 10011",40.6717748,-73.9913909,91.9526627218935,03,"Ninth Avenue           (:Ii)",Fridays,8:30 PM,9:30 PM,C
"Veterans Administration Hospital",423 East 23rd Street,New York,NY,10010,"423 East 23rd Street,3rd fl,Conference Room 3076 south,@ Main entrance is East of 1st Avenue,10010",40.7368113,-73.9772015,100,03,"Pot Luck",Saturdays,9:00 PM,10:00 PM,OD
"St. George's Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Olmstead Hall,Betw 3rd Avenue & Rutherford Place,NY 10003",40.7345135,-73.9854432,100,03,"Potpourri",Mondays,6:00 PM,6:00 PM,O
"St. George's Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Olmstead Hall,Betw 3rd Avenue & Rutherford Place,NY 10003",40.7345135,-73.9854432,100,03,"Potpourri",Tuesdays,6:00 PM,7:00 PM,S
"St. George's Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Olmstead Hall,Betw 3rd Avenue & Rutherford Place,NY 10003",40.7345135,-73.9854432,100,03,"Potpourri",Wednesdays,6:00 PM,7:00 PM,BB
"St. George's Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Olmstead Hall,Betw 3rd Avenue & Rutherford Place,NY 10003",40.7345135,-73.9854432,100,03,"Potpourri",Thursdays,6:00 PM,7:00 PM,C
"St. George's Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Olmstead Hall,Betw 3rd Avenue & Rutherford Place,NY 10003",40.7345135,-73.9854432,100,03,"Potpourri",Fridays,6:00 PM,7:00 PM,B
"St. George's Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Olmstead Hall,Betw 3rd Avenue & Rutherford Place,NY 10003",40.7345135,-73.9854432,100,03,"Saturday Beginners",Saturdays,10:30 AM,11:30 AM,B
"St. George's Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Olmstead Hall,Betw 3rd Avenue & Rutherford Place,NY 10003",40.7345135,-73.9854432,100,03,"Saturday Beginners",Saturdays,10:30 AM,11:30 AM,BB
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"Primetime Nyc (Ii)",Sundays,1:30 PM,2:30 PM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",s,12:00 AM,12:00 AM,undefined
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Wednesdays,6:15 AM,7:15 AM,C
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Thursdays,7:30 AM,8:30 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Wednesdays,7:30 AM,8:30 AM,S
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Tuesdays,7:30 AM,8:30 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Mondays,7:30 AM,8:30 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Saturdays,7:30 AM,8:30 AM,C
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Fridays,7:30 AM,8:30 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Sundays,7:30 AM,8:30 AM,S
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Saturdays,9:00 AM,10:00 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Sundays,9:30 AM,10:30 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Fridays,10:00 AM,11:00 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Thursdays,10:00 AM,11:00 AM,BB
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Wednesdays,10:00 AM,11:00 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Tuesdays,10:00 AM,11:00 AM,OD
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Mondays,10:00 AM,11:00 AM,S
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Saturdays,10:30 AM,11:30 AM,S
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Sundays,11:00 AM,12:00 PM,BB
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Mondays,11:15 AM,12:15 PM,BB
"411 East 12th Street",411 East 12th Street,New York,NY,10009,"411 East 12th Street,Between 1st Avenue & Avenue A,10009",40.729824,-73.982816,100,03,"The 12th Street Workshop",Fridays,12:30 PM,1:30 PM,OD
